# Extracted from: D:\Work_Work\Mars\MAVEN\iuvs_data_kp\JGR_Figures\JGR_Figures\Fig2.fig
# Figure title: Figure 2
# X axis: Random number
# Y axis: Scattering angle \theta_{LAB} (deg.)
# Interpretation: inverse CDF style mapping from random number to H or H-ENA atmospheric scattering angle in LAB frame.
# Columns: random_number scattering_angle_lab_deg
random_number	scattering_angle_lab_deg
0.994984280819	84.96
0.994985279936	84.97
0.994986278856	84.98
0.994987277581	84.99
0.99498827611	85
0.994989274444	85.01
0.994990272581	85.02
0.994991270524	85.03
0.99499226827	85.04
0.994993265821	85.05
0.994994263177	85.06
0.994995260338	85.07
0.994996257303	85.08
0.994997254073	85.09
0.994998250648	85.1
0.994999247028	85.11
0.995000243213	85.12
0.995001239203	85.13
0.995002234998	85.14
0.995003230598	85.15
0.995004226004	85.16
0.995005221215	85.17
0.995006216231	85.18
0.995007211052	85.19
0.995008205679	85.2
0.995009200112	85.21
0.99501019435	85.22
0.995011188394	85.23
0.995012182243	85.24
0.995013175899	85.25
0.99501416936	85.26
0.995015162627	85.27
0.9950161557	85.28
0.995017148579	85.29
0.995018141264	85.3
0.995019133755	85.31
0.995020126053	85.32
0.995021118157	85.33
0.995022110067	85.34
0.995023101783	85.35
0.995024093306	85.36
0.995025084635	85.37
0.995026075771	85.38
0.995027066714	85.39
0.995028057463	85.4
0.99502904802	85.41
0.995030038382	85.42
0.995031028552	85.43
0.995032018529	85.44
0.995033008313	85.45
0.995033997903	85.46
0.995034987301	85.47
0.995035976506	85.48
0.995036965518	85.49
0.995037954338	85.5
0.995038942965	85.51
0.995039931399	85.52
0.995040919641	85.53
0.99504190769	85.54
0.995042895547	85.55
0.995043883212	85.56
0.995044870684	85.57
0.995045857964	85.58
0.995046845052	85.59
0.995047831948	85.6
0.995048818651	85.61
0.995049805163	85.62
0.995050791483	85.63
0.995051777611	85.64
0.995052763547	85.65
0.995053749291	85.66
0.995054734844	85.67
0.995055720205	85.68
0.995056705375	85.69
0.995057690353	85.7
0.995058675139	85.71
0.995059659734	85.72
0.995060644138	85.73
0.995061628351	85.74
0.995062612372	85.75
0.995063596202	85.76
0.995064579841	85.77
0.995065563289	85.78
0.995066546546	85.79
0.995067529612	85.8
0.995068512488	85.81
0.995069495172	85.82
0.995070477666	85.83
0.995071459969	85.84
0.995072442082	85.85
0.995073424003	85.86
0.995074405735	85.87
0.995075387276	85.88
0.995076368626	85.89
0.995077349787	85.9
0.995078330757	85.91
0.995079311536	85.92
0.995080292126	85.93
0.995081272526	85.94
0.995082252735	85.95
0.995083232755	85.96
0.995084212584	85.97
0.995085192224	85.98
0.995086171674	85.99
0.995087150934	86
0.995088130005	86.01
0.995089108886	86.02
0.995090087577	86.03
0.995091066079	86.04
0.995092044391	86.05
0.995093022515	86.06
0.995094000448	86.07
0.995094978193	86.08
0.995095955748	86.09
0.995096933114	86.1
0.995097910291	86.11
0.995098887279	86.12
0.995099864078	86.13
0.995100840688	86.14
0.99510181711	86.15
0.995102793342	86.16
0.995103769386	86.17
0.995104745241	86.18
0.995105720907	86.19
0.995106696385	86.2
0.995107671675	86.21
0.995108646776	86.22
0.995109621688	86.23
0.995110596412	86.24
0.995111570948	86.25
0.995112545296	86.26
0.995113519456	86.27
0.995114493427	86.28
0.99511546721	86.29
0.995116440806	86.3
0.995117414213	86.31
0.995118387433	86.32
0.995119360465	86.33
0.995120333309	86.34
0.995121305965	86.35
0.995122278434	86.36
0.995123250715	86.37
0.995124222809	86.38
0.995125194715	86.39
0.995126166434	86.4
0.995127137966	86.41
0.99512810931	86.42
0.995129080467	86.43
0.995130051437	86.44
0.995131022219	86.45
0.995131992815	86.46
0.995132963224	86.47
0.995133933445	86.48
0.99513490348	86.49
0.995135873328	86.5
0.995136842989	86.51
0.995137812464	86.52
0.995138781752	86.53
0.995139750853	86.54
0.995140719768	86.55
0.995141688496	86.56
0.995142657038	86.57
0.995143625393	86.58
0.995144593562	86.59
0.995145561545	86.6
0.995146529342	86.61
0.995147496953	86.62
0.995148464377	86.63
0.995149431616	86.64
0.995150398668	86.65
0.995151365535	86.66
0.995152332215	86.67
0.99515329871	86.68
0.99515426502	86.69
0.995155231143	86.7
0.995156197081	86.71
0.995157162833	86.72
0.9951581284	86.73
0.995159093782	86.74
0.995160058978	86.75
0.995161023988	86.76
0.995161988814	86.77
0.995162953454	86.78
0.995163917909	86.79
0.995164882179	86.8
0.995165846264	86.81
0.995166810164	86.82
0.995167773879	86.83
0.995168737409	86.84
0.995169700754	86.85
0.995170663914	86.86
0.99517162689	86.87
0.995172589681	86.88
0.995173552288	86.89
0.99517451471	86.9
0.995175476947	86.91
0.995176439	86.92
0.995177400869	86.93
0.995178362553	86.94
0.995179324053	86.95
0.995180285369	86.96
0.995181246501	86.97
0.995182207449	86.98
0.995183168212	86.99
0.995184128792	87
0.995185089188	87.01
0.9951860494	87.02
0.995187009428	87.03
0.995187969272	87.04
0.995188928933	87.05
0.99518988841	87.06
0.995190847703	87.07
0.995191806813	87.08
0.995192765739	87.09
0.995193724482	87.1
0.995194683042	87.11
0.995195641418	87.12
0.995196599612	87.13
0.995197557621	87.14
0.995198515448	87.15
0.995199473092	87.16
0.995200430553	87.17
0.99520138783	87.18
0.995202344925	87.19
0.995203301837	87.2
0.995204258566	87.21
0.995205215113	87.22
0.995206171477	87.23
0.995207127658	87.24
0.995208083656	87.25
0.995209039472	87.26
0.995209995106	87.27
0.995210950557	87.28
0.995211905826	87.29
0.995212860912	87.3
0.995213815816	87.31
0.995214770539	87.32
0.995215725079	87.33
0.995216679436	87.34
0.995217633612	87.35
0.995218587606	87.36
0.995219541418	87.37
0.995220495048	87.38
0.995221448497	87.39
0.995222401763	87.4
0.995223354848	87.41
0.995224307752	87.42
0.995225260473	87.43
0.995226213014	87.44
0.995227165372	87.45
0.99522811755	87.46
0.995229069546	87.47
0.99523002136	87.48
0.995230972994	87.49
0.995231924446	87.5
0.995232875717	87.51
0.995233826807	87.52
0.995234777716	87.53
0.995235728444	87.54
0.995236678992	87.55
0.995237629358	87.56
0.995238579543	87.57
0.995239529548	87.58
0.995240479372	87.59
0.995241429016	87.6
0.995242378479	87.61
0.995243327761	87.62
0.995244276863	87.63
0.995245225784	87.64
0.995246174525	87.65
0.995247123086	87.66
0.995248071467	87.67
0.995249019667	87.68
0.995249967687	87.69
0.995250915527	87.7
0.995251863187	87.71
0.995252810668	87.72
0.995253757968	87.73
0.995254705088	87.74
0.995255652029	87.75
0.995256598789	87.76
0.99525754537	87.77
0.995258491772	87.78
0.995259437994	87.79
0.995260384036	87.8
0.995261329899	87.81
0.995262275582	87.82
0.995263221086	87.83
0.995264166411	87.84
0.995265111556	87.85
0.995266056522	87.86
0.995267001309	87.87
0.995267945917	87.88
0.995268890346	87.89
0.995269834596	87.9
0.995270778667	87.91
0.995271722559	87.92
0.995272666272	87.93
0.995273609806	87.94
0.995274553162	87.95
0.995275496339	87.96
0.995276439338	87.97
0.995277382157	87.98
0.995278324799	87.99
0.995279267262	88
0.995280209546	88.01
0.995281151652	88.02
0.99528209358	88.03
0.99528303533	88.04
0.995283976901	88.05
0.995284918294	88.06
0.99528585951	88.07
0.995286800547	88.08
0.995287741406	88.09
0.995288682087	88.1
0.995289622591	88.11
0.995290562916	88.12
0.995291503064	88.13
0.995292443035	88.14
0.995293382827	88.15
0.995294322442	88.16
0.995295261879	88.17
0.995296201139	88.18
0.995297140222	88.19
0.995298079127	88.2
0.995299017855	88.21
0.995299956405	88.22
0.995300894779	88.23
0.995301832975	88.24
0.995302770994	88.25
0.995303708836	88.26
0.995304646501	88.27
0.995305583989	88.28
0.9953065213	88.29
0.995307458434	88.3
0.995308395392	88.31
0.995309332173	88.32
0.995310268777	88.33
0.995311205204	88.34
0.995312141455	88.35
0.995313077529	88.36
0.995314013427	88.37
0.995314949149	88.38
0.995315884694	88.39
0.995316820063	88.4
0.995317755255	88.41
0.995318690272	88.42
0.995319625112	88.43
0.995320559776	88.44
0.995321494264	88.45
0.995322428576	88.46
0.995323362712	88.47
0.995324296673	88.48
0.995325230457	88.49
0.995326164066	88.5
0.995327097499	88.51
0.995328030756	88.52
0.995328963837	88.53
0.995329896743	88.54
0.995330829474	88.55
0.995331762029	88.56
0.995332694409	88.57
0.995333626613	88.58
0.995334558642	88.59
0.995335490496	88.6
0.995336422174	88.61
0.995337353678	88.62
0.995338285006	88.63
0.99533921616	88.64
0.995340147138	88.65
0.995341077941	88.66
0.99534200857	88.67
0.995342939023	88.68
0.995343869302	88.69
0.995344799406	88.7
0.995345729336	88.71
0.995346659091	88.72
0.995347588671	88.73
0.995348518077	88.74
0.995349447308	88.75
0.995350376365	88.76
0.995351305248	88.77
0.995352233956	88.78
0.99535316249	88.79
0.99535409085	88.8
0.995355019035	88.81
0.995355947047	88.82
0.995356874885	88.83
0.995357802548	88.84
0.995358730038	88.85
0.995359657353	88.86
0.995360584495	88.87
0.995361511463	88.88
0.995362438258	88.89
0.995363364878	88.9
0.995364291325	88.91
0.995365217599	88.92
0.995366143699	88.93
0.995367069625	88.94
0.995367995378	88.95
0.995368920958	88.96
0.995369846365	88.97
0.995370771598	88.98
0.995371696658	88.99
0.995372621544	89
0.995373546258	89.01
0.995374470799	89.02
0.995375395166	89.03
0.995376319361	89.04
0.995377243383	89.05
0.995378167232	89.06
0.995379090908	89.07
0.995380014411	89.08
0.995380937742	89.09
0.9953818609	89.1
0.995382783885	89.11
0.995383706698	89.12
0.995384629339	89.13
0.995385551807	89.14
0.995386474102	89.15
0.995387396226	89.16
0.995388318177	89.17
0.995389239955	89.18
0.995390161562	89.19
0.995391082996	89.2
0.995392004259	89.21
0.995392925349	89.22
0.995393846268	89.23
0.995394767014	89.24
0.995395687589	89.25
0.995396607992	89.26
0.995397528223	89.27
0.995398448282	89.28
0.99539936817	89.29
0.995400287886	89.3
0.99540120743	89.31
0.995402126803	89.32
0.995403046005	89.33
0.995403965035	89.34
0.995404883894	89.35
0.995405802581	89.36
0.995406721097	89.37
0.995407639442	89.38
0.995408557616	89.39
0.995409475619	89.4
0.995410393451	89.41
0.995411311111	89.42
0.995412228601	89.43
0.99541314592	89.44
0.995414063068	89.45
0.995414980045	89.46
0.995415896852	89.47
0.995416813487	89.48
0.995417729953	89.49
0.995418646247	89.5
0.995419562371	89.51
0.995420478325	89.52
0.995421394108	89.53
0.995422309721	89.54
0.995423225163	89.55
0.995424140435	89.56
0.995425055537	89.57
0.995425970469	89.58
0.99542688523	89.59
0.995427799821	89.6
0.995428714243	89.61
0.995429628494	89.62
0.995430542576	89.63
0.995431456487	89.64
0.995432370229	89.65
0.995433283801	89.66
0.995434197204	89.67
0.995435110436	89.68
0.995436023499	89.69
0.995436936392	89.7
0.995437849116	89.71
0.995438761671	89.72
0.995439674056	89.73
0.995440586271	89.74
0.995441498318	89.75
0.995442410195	89.76
0.995443321902	89.77
0.995444233441	89.78
0.99544514481	89.79
0.995446056011	89.8
0.995446967042	89.81
0.995447877904	89.82
0.995448788598	89.83
0.995449699122	89.84
0.995450609478	89.85
0.995451519665	89.86
0.995452429683	89.87
0.995453339533	89.88
0.995454249214	89.89
0.995455158726	89.9
0.99545606807	89.91
0.995456977246	89.92
0.995457886253	89.93
0.995458795091	89.94
0.995459703761	89.95
0.995460612263	89.96
0.995461520597	89.97
0.995462428763	89.98
0.99546333676	89.99
0.99546424459	90
0.995465152251	90.01
0.995466059744	90.02
0.99546696707	90.03
0.995467874227	90.04
0.995468781217	90.05
0.995469688039	90.06
0.995470594693	90.07
0.99547150118	90.08
0.995472407499	90.09
0.99547331365	90.1
0.995474219634	90.11
0.99547512545	90.12
0.995476031099	90.13
0.995476936581	90.14
0.995477841895	90.15
0.995478747042	90.16
0.995479652022	90.17
0.995480556834	90.18
0.99548146148	90.19
0.995482365958	90.2
0.995483270269	90.21
0.995484174413	90.22
0.995485078391	90.23
0.995485982201	90.24
0.995486885845	90.25
0.995487789322	90.26
0.995488692632	90.27
0.995489595775	90.28
0.995490498752	90.29
0.995491401562	90.3
0.995492304206	90.31
0.995493206683	90.32
0.995494108994	90.33
0.995495011138	90.34
0.995495913116	90.35
0.995496814927	90.36
0.995497716573	90.37
0.995498618052	90.38
0.995499519365	90.39
0.995500420512	90.4
0.995501321493	90.41
0.995502222308	90.42
0.995503122957	90.43
0.99550402344	90.44
0.995504923757	90.45
0.995505823909	90.46
0.995506723894	90.47
0.995507623714	90.48
0.995508523368	90.49
0.995509422857	90.5
0.99551032218	90.51
0.995511221338	90.52
0.99551212033	90.53
0.995513019157	90.54
0.995513917818	90.55
0.995514816314	90.56
0.995515714645	90.57
0.99551661281	90.58
0.995517510811	90.59
0.995518408646	90.6
0.995519306316	90.61
0.995520203821	90.62
0.995521101161	90.63
0.995521998336	90.64
0.995522895347	90.65
0.995523792192	90.66
0.995524688873	90.67
0.995525585389	90.68
0.99552648174	90.69
0.995527377927	90.7
0.995528273949	90.71
0.995529169807	90.72
0.9955300655	90.73
0.995530961028	90.74
0.995531856392	90.75
0.995532751592	90.76
0.995533646628	90.77
0.995534541499	90.78
0.995535436206	90.79
0.995536330749	90.8
0.995537225128	90.81
0.995538119343	90.82
0.995539013393	90.83
0.99553990728	90.84
0.995540801003	90.85
0.995541694562	90.86
0.995542587957	90.87
0.995543481189	90.88
0.995544374256	90.89
0.99554526716	90.9
0.995546159901	90.91
0.995547052478	90.92
0.995547944891	90.93
0.995548837141	90.94
0.995549729227	90.95
0.99555062115	90.96
0.99555151291	90.97
0.995552404506	90.98
0.995553295939	90.99
0.995554187209	91
0.995555078316	91.01
0.995555969259	91.02
0.99555686004	91.03
0.995557750657	91.04
0.995558641112	91.05
0.995559531404	91.06
0.995560421533	91.07
0.995561311499	91.08
0.995562201302	91.09
0.995563090943	91.1
0.99556398042	91.11
0.995564869736	91.12
0.995565758888	91.13
0.995566647879	91.14
0.995567536706	91.15
0.995568425371	91.16
0.995569313874	91.17
0.995570202215	91.18
0.995571090393	91.19
0.995571978409	91.2
0.995572866263	91.21
0.995573753955	91.22
0.995574641484	91.23
0.995575528852	91.24
0.995576416057	91.25
0.995577303101	91.26
0.995578189982	91.27
0.995579076702	91.28
0.99557996326	91.29
0.995580849656	91.3
0.99558173589	91.31
0.995582621963	91.32
0.995583507874	91.33
0.995584393624	91.34
0.995585279212	91.35
0.995586164638	91.36
0.995587049904	91.37
0.995587935007	91.38
0.99558881995	91.39
0.995589704731	91.4
0.99559058935	91.41
0.995591473809	91.42
0.995592358106	91.43
0.995593242243	91.44
0.995594126218	91.45
0.995595010032	91.46
0.995595893686	91.47
0.995596777178	91.48
0.995597660509	91.49
0.99559854368	91.5
0.99559942669	91.51
0.995600309539	91.52
0.995601192228	91.53
0.995602074755	91.54
0.995602957123	91.55
0.995603839329	91.56
0.995604721375	91.57
0.995605603261	91.58
0.995606484986	91.59
0.995607366551	91.6
0.995608247956	91.61
0.9956091292	91.62
0.995610010284	91.63
0.995610891208	91.64
0.995611771972	91.65
0.995612652576	91.66
0.99561353302	91.67
0.995614413303	91.68
0.995615293427	91.69
0.995616173391	91.7
0.995617053195	91.71
0.995617932839	91.72
0.995618812324	91.73
0.995619691648	91.74
0.995620570814	91.75
0.995621449819	91.76
0.995622328665	91.77
0.995623207351	91.78
0.995624085878	91.79
0.995624964246	91.8
0.995625842454	91.81
0.995626720503	91.82
0.995627598392	91.83
0.995628476122	91.84
0.995629353693	91.85
0.995630231105	91.86
0.995631108358	91.87
0.995631985452	91.88
0.995632862386	91.89
0.995633739162	91.9
0.995634615779	91.91
0.995635492237	91.92
0.995636368536	91.93
0.995637244676	91.94
0.995638120658	91.95
0.99563899648	91.96
0.995639872145	91.97
0.99564074765	91.98
0.995641622997	91.99
0.995642498186	92
0.995643373216	92.01
0.995644248088	92.02
0.995645122801	92.03
0.995645997356	92.04
0.995646871753	92.05
0.995647745991	92.06
0.995648620071	92.07
0.995649493993	92.08
0.995650367757	92.09
0.995651241363	92.1
0.995652114811	92.11
0.995652988101	92.12
0.995653861233	92.13
0.995654734208	92.14
0.995655607024	92.15
0.995656479683	92.16
0.995657352184	92.17
0.995658224527	92.18
0.995659096712	92.19
0.99565996874	92.2
0.995660840611	92.21
0.995661712324	92.22
0.995662583879	92.23
0.995663455277	92.24
0.995664326518	92.25
0.995665197601	92.26
0.995666068528	92.27
0.995666939296	92.28
0.995667809908	92.29
0.995668680363	92.3
0.99566955066	92.31
0.9956704208	92.32
0.995671290784	92.33
0.99567216061	92.34
0.99567303028	92.35
0.995673899792	92.36
0.995674769148	92.37
0.995675638347	92.38
0.99567650739	92.39
0.995677376275	92.4
0.995678245004	92.41
0.995679113577	92.42
0.995679981993	92.43
0.995680850252	92.44
0.995681718355	92.45
0.995682586301	92.46
0.995683454091	92.47
0.995684321725	92.48
0.995685189203	92.49
0.995686056524	92.5
0.995686923689	92.51
0.995687790698	92.52
0.995688657551	92.53
0.995689524248	92.54
0.995690390788	92.55
0.995691257173	92.56
0.995692123402	92.57
0.995692989475	92.58
0.995693855392	92.59
0.995694721154	92.6
0.995695586759	92.61
0.995696452209	92.62
0.995697317503	92.63
0.995698182642	92.64
0.995699047625	92.65
0.995699912453	92.66
0.995700777125	92.67
0.995701641642	92.68
0.995702506003	92.69
0.995703370209	92.7
0.99570423426	92.71
0.995705098155	92.72
0.995705961895	92.73
0.995706825481	92.74
0.995707688911	92.75
0.995708552185	92.76
0.995709415305	92.77
0.99571027827	92.78
0.99571114108	92.79
0.995712003735	92.8
0.995712866235	92.81
0.995713728581	92.82
0.995714590772	92.83
0.995715452808	92.84
0.995716314689	92.85
0.995717176415	92.86
0.995718037988	92.87
0.995718899405	92.88
0.995719760668	92.89
0.995720621777	92.9
0.995721482731	92.91
0.995722343531	92.92
0.995723204176	92.93
0.995724064667	92.94
0.995724925004	92.95
0.995725785187	92.96
0.995726645216	92.97
0.995727505091	92.98
0.995728364811	92.99
0.995729224378	93
0.99573008379	93.01
0.995730943049	93.02
0.995731802154	93.03
0.995732661105	93.04
0.995733519902	93.05
0.995734378545	93.06
0.995735237035	93.07
0.995736095371	93.08
0.995736953554	93.09
0.995737811583	93.1
0.995738669458	93.11
0.99573952718	93.12
0.995740384748	93.13
0.995741242163	93.14
0.995742099425	93.15
0.995742956534	93.16
0.995743813489	93.17
0.995744670291	93.18
0.99574552694	93.19
0.995746383435	93.2
0.995747239778	93.21
0.995748095968	93.22
0.995748952004	93.23
0.995749807888	93.24
0.995750663618	93.25
0.995751519196	93.26
0.995752374621	93.27
0.995753229894	93.28
0.995754085013	93.29
0.99575493998	93.3
0.995755794794	93.31
0.995756649456	93.32
0.995757503965	93.33
0.995758358321	93.34
0.995759212525	93.35
0.995760066577	93.36
0.995760920476	93.37
0.995761774223	93.38
0.995762627818	93.39
0.99576348126	93.4
0.99576433455	93.41
0.995765187688	93.42
0.995766040674	93.43
0.995766893508	93.44
0.995767746189	93.45
0.995768598719	93.46
0.995769451097	93.47
0.995770303323	93.48
0.995771155397	93.49
0.995772007319	93.5
0.995772859089	93.51
0.995773710708	93.52
0.995774562175	93.53
0.99577541349	93.54
0.995776264654	93.55
0.995777115666	93.56
0.995777966527	93.57
0.995778817236	93.58
0.995779667794	93.59
0.9957805182	93.6
0.995781368455	93.61
0.995782218559	93.62
0.995783068512	93.63
0.995783918313	93.64
0.995784767963	93.65
0.995785617462	93.66
0.99578646681	93.67
0.995787316007	93.68
0.995788165052	93.69
0.995789013947	93.7
0.995789862691	93.71
0.995790711284	93.72
0.995791559727	93.73
0.995792408018	93.74
0.995793256159	93.75
0.995794104149	93.76
0.995794951988	93.77
0.995795799677	93.78
0.995796647215	93.79
0.995797494603	93.8
0.99579834184	93.81
0.995799188927	93.82
0.995800035863	93.83
0.995800882649	93.84
0.995801729285	93.85
0.99580257577	93.86
0.995803422105	93.87
0.99580426829	93.88
0.995805114325	93.89
0.99580596021	93.9
0.995806805944	93.91
0.995807651529	93.92
0.995808496964	93.93
0.995809342248	93.94
0.995810187383	93.95
0.995811032368	93.96
0.995811877204	93.97
0.995812721889	93.98
0.995813566425	93.99
0.995814410811	94
0.995815255047	94.01
0.995816099134	94.02
0.995816943071	94.03
0.995817786859	94.04
0.995818630497	94.05
0.995819473986	94.06
0.995820317326	94.07
0.995821160516	94.08
0.995822003557	94.09
0.995822846448	94.1
0.995823689191	94.11
0.995824531784	94.12
0.995825374228	94.13
0.995826216523	94.14
0.995827058669	94.15
0.995827900666	94.16
0.995828742514	94.17
0.995829584213	94.18
0.995830425764	94.19
0.995831267165	94.2
0.995832108418	94.21
0.995832949522	94.22
0.995833790477	94.23
0.995834631283	94.24
0.995835471941	94.25
0.995836312451	94.26
0.995837152811	94.27
0.995837993024	94.28
0.995838833088	94.29
0.995839673003	94.3
0.99584051277	94.31
0.995841352389	94.32
0.995842191859	94.33
0.995843031181	94.34
0.995843870355	94.35
0.995844709381	94.36
0.995845548259	94.37
0.995846386989	94.38
0.99584722557	94.39
0.995848064004	94.4
0.99584890229	94.41
0.995849740428	94.42
0.995850578417	94.43
0.99585141626	94.44
0.995852253954	94.45
0.9958530915	94.46
0.995853928899	94.47
0.995854766151	94.48
0.995855603254	94.49
0.99585644021	94.5
0.995857277019	94.51
0.99585811368	94.52
0.995858950193	94.53
0.995859786559	94.54
0.995860622778	94.55
0.99586145885	94.56
0.995862294774	94.57
0.995863130551	94.58
0.99586396618	94.59
0.995864801663	94.6
0.995865636999	94.61
0.995866472187	94.62
0.995867307228	94.63
0.995868142123	94.64
0.99586897687	94.65
0.995869811471	94.66
0.995870645924	94.67
0.995871480231	94.68
0.995872314391	94.69
0.995873148404	94.7
0.995873982271	94.71
0.995874815991	94.72
0.995875649564	94.73
0.995876482991	94.74
0.995877316271	94.75
0.995878149405	94.76
0.995878982392	94.77
0.995879815233	94.78
0.995880647927	94.79
0.995881480475	94.8
0.995882312877	94.81
0.995883145133	94.82
0.995883977242	94.83
0.995884809205	94.84
0.995885641022	94.85
0.995886472693	94.86
0.995887304218	94.87
0.995888135597	94.88
0.99588896683	94.89
0.995889797917	94.9
0.995890628858	94.91
0.995891459653	94.92
0.995892290303	94.93
0.995893120807	94.94
0.995893951165	94.95
0.995894781377	94.96
0.995895611444	94.97
0.995896441365	94.98
0.995897271141	94.99
0.995898100771	95
0.995898930255	95.01
0.995899759595	95.02
0.995900588788	95.03
0.995901417837	95.04
0.99590224674	95.05
0.995903075498	95.06
0.99590390411	95.07
0.995904732578	95.08
0.9959055609	95.09
0.995906389077	95.1
0.99590721711	95.11
0.995908044997	95.12
0.995908872739	95.13
0.995909700336	95.14
0.995910527788	95.15
0.995911355096	95.16
0.995912182258	95.17
0.995913009276	95.18
0.995913836149	95.19
0.995914662878	95.2
0.995915489461	95.21
0.995916315901	95.22
0.995917142195	95.23
0.995917968345	95.24
0.995918794351	95.25
0.995919620212	95.26
0.995920445928	95.27
0.995921271501	95.28
0.995922096929	95.29
0.995922922212	95.3
0.995923747352	95.31
0.995924572347	95.32
0.995925397198	95.33
0.995926221905	95.34
0.995927046467	95.35
0.995927870886	95.36
0.995928695161	95.37
0.995929519292	95.38
0.995930343278	95.39
0.995931167121	95.4
0.99593199082	95.41
0.995932814376	95.42
0.995933637787	95.43
0.995934461055	95.44
0.995935284179	95.45
0.995936107159	95.46
0.995936929996	95.47
0.995937752689	95.48
0.995938575239	95.49
0.995939397645	95.5
0.995940219908	95.51
0.995941042027	95.52
0.995941864003	95.53
0.995942685836	95.54
0.995943507525	95.55
0.995944329071	95.56
0.995945150474	95.57
0.995945971734	95.58
0.995946792851	95.59
0.995947613824	95.6
0.995948434655	95.61
0.995949255342	95.62
0.995950075887	95.63
0.995950896288	95.64
0.995951716547	95.65
0.995952536663	95.66
0.995953356636	95.67
0.995954176466	95.68
0.995954996153	95.69
0.995955815698	95.7
0.9959566351	95.71
0.99595745436	95.72
0.995958273477	95.73
0.995959092451	95.74
0.995959911283	95.75
0.995960729973	95.76
0.99596154852	95.77
0.995962366925	95.78
0.995963185187	95.79
0.995964003307	95.8
0.995964821285	95.81
0.995965639121	95.82
0.995966456814	95.83
0.995967274365	95.84
0.995968091775	95.85
0.995968909042	95.86
0.995969726167	95.87
0.99597054315	95.88
0.995971359991	95.89
0.99597217669	95.9
0.995972993248	95.91
0.995973809664	95.92
0.995974625937	95.93
0.995975442069	95.94
0.99597625806	95.95
0.995977073909	95.96
0.995977889616	95.97
0.995978705181	95.98
0.995979520605	95.99
0.995980335888	96
0.995981151029	96.01
0.995981966028	96.02
0.995982780887	96.03
0.995983595603	96.04
0.995984410179	96.05
0.995985224613	96.06
0.995986038906	96.07
0.995986853058	96.08
0.995987667069	96.09
0.995988480938	96.1
0.995989294667	96.11
0.995990108254	96.12
0.995990921701	96.13
0.995991735006	96.14
0.995992548171	96.15
0.995993361195	96.16
0.995994174078	96.17
0.99599498682	96.18
0.995995799421	96.19
0.995996611882	96.2
0.995997424202	96.21
0.995998236381	96.22
0.995999048419	96.23
0.995999860318	96.24
0.996000672075	96.25
0.996001483692	96.26
0.996002295169	96.27
0.996003106505	96.28
0.996003917701	96.29
0.996004728756	96.3
0.996005539672	96.31
0.996006350447	96.32
0.996007161081	96.33
0.996007971576	96.34
0.99600878193	96.35
0.996009592145	96.36
0.996010402219	96.37
0.996011212153	96.38
0.996012021947	96.39
0.996012831602	96.4
0.996013641116	96.41
0.996014450491	96.42
0.996015259725	96.43
0.99601606882	96.44
0.996016877776	96.45
0.996017686591	96.46
0.996018495267	96.47
0.996019303803	96.48
0.996020112199	96.49
0.996020920456	96.5
0.996021728574	96.51
0.996022536552	96.52
0.99602334439	96.53
0.99602415209	96.54
0.996024959649	96.55
0.99602576707	96.56
0.996026574351	96.57
0.996027381493	96.58
0.996028188495	96.59
0.996028995359	96.6
0.996029802083	96.61
0.996030608669	96.62
0.996031415115	96.63
0.996032221422	96.64
0.99603302759	96.65
0.99603383362	96.66
0.99603463951	96.67
0.996035445261	96.68
0.996036250874	96.69
0.996037056348	96.7
0.996037861683	96.71
0.996038666879	96.72
0.996039471937	96.73
0.996040276856	96.74
0.996041081637	96.75
0.996041886279	96.76
0.996042690782	96.77
0.996043495147	96.78
0.996044299374	96.79
0.996045103462	96.8
0.996045907411	96.81
0.996046711223	96.82
0.996047514896	96.83
0.996048318431	96.84
0.996049121827	96.85
0.996049925086	96.86
0.996050728206	96.87
0.996051531188	96.88
0.996052334032	96.89
0.996053136738	96.9
0.996053939306	96.91
0.996054741736	96.92
0.996055544029	96.93
0.996056346183	96.94
0.996057148199	96.95
0.996057950078	96.96
0.996058751819	96.97
0.996059553422	96.98
0.996060354888	96.99
0.996061156216	97
0.996061957406	97.01
0.996062758459	97.02
0.996063559374	97.03
0.996064360151	97.04
0.996065160792	97.05
0.996065961294	97.06
0.99606676166	97.07
0.996067561888	97.08
0.996068361978	97.09
0.996069161932	97.1
0.996069961748	97.11
0.996070761427	97.12
0.996071560969	97.13
0.996072360374	97.14
0.996073159641	97.15
0.996073958772	97.16
0.996074757766	97.17
0.996075556622	97.18
0.996076355342	97.19
0.996077153925	97.2
0.996077952371	97.21
0.99607875068	97.22
0.996079548852	97.23
0.996080346888	97.24
0.996081144787	97.25
0.996081942549	97.26
0.996082740174	97.27
0.996083537663	97.28
0.996084335016	97.29
0.996085132232	97.3
0.996085929311	97.31
0.996086726254	97.32
0.996087523061	97.33
0.996088319731	97.34
0.996089116265	97.35
0.996089912662	97.36
0.996090708924	97.37
0.996091505049	97.38
0.996092301038	97.39
0.99609309689	97.4
0.996093892607	97.41
0.996094688188	97.42
0.996095483632	97.43
0.996096278941	97.44
0.996097074113	97.45
0.99609786915	97.46
0.996098664051	97.47
0.996099458816	97.48
0.996100253445	97.49
0.996101047938	97.5
0.996101842296	97.51
0.996102636518	97.52
